_RAJ2000,_DEJ2000,_r,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Cluster,Pmemb
0.6221530793242,59.5816587551758,1.702894,423275903274661376,0.62215307932,59.58165875518,0.3536,-3.229,-1.703,16.79825,17.37161,16.062687,UBC1191,1.0
1.2887997943822,59.6240645363464,1.788618,423255111327352704,1.28879979438,59.62406453635,0.334,-3.284,-1.561,18.464512,19.382832,17.533127,UBC1191,0.14
1.3383751740259,59.5596955152679,1.857398,423231196953393280,1.33837517403,59.55969551527,0.4071,-3.12,-1.772,18.778692,19.819174,17.835266,UBC1191,0.1
1.343301263089,59.5519123700448,1.865476,423231162593634432,1.34330126309,59.55191237004,0.382,-2.922,-2.088,19.993568,20.744837,18.88104,UBC1191,0.05
1.2928355171347,59.4998465600314,1.901168,423229380187286400,1.29283551713,59.49984656003,0.3309,-3.09,-1.755,16.985271,17.604156,16.222517,UBC1191,0.67
1.2724421224098,59.5074105753396,1.889928,423229380187281408,1.27244212241,59.50741057534,0.2948,-3.367,-1.506,16.751133,17.386208,15.9746895,UBC1191,0.06
1.24190741559,59.4920375744749,1.897411,423229307167587328,1.24190741559,59.49203757447,0.3434,-3.121,-1.968,18.6505,19.434866,17.769587,UBC1191,0.05
1.1545219164052,59.4621883618014,1.906934,423223916988891648,1.15452191641,59.4621883618,0.4375,-3.217,-1.59,17.52646,18.270546,16.670359,UBC1191,0.74
1.1781696320133,59.3972212216377,1.971511,423223122414360832,1.17816963201,59.39722122164,0.2847,-3.448,-1.828,19.493967,20.661171,18.44018,UBC1191,0.07
0.0128237385403,59.6394577610607,1.582884,423197459990679424,0.01282373854,59.63945776106,0.425,-3.179,-1.639,17.485527,18.121452,16.723093,UBC1191,0.88
0.1449009592578,59.6218241035104,1.609725,423196497908300160,0.14490095926,59.62182410351,0.432,-3.56,-1.753,18.201277,18.891102,17.321373,UBC1191,0.17
1.2572368584181,59.6408860403431,1.766417,423255180046905600,1.25723685842,59.64088604034,0.4117,-3.169,-1.703,18.202105,18.920645,17.380693,UBC1191,0.19
0.1720309828295,59.5891899002403,1.644148,423196287457804032,0.17203098283,59.58918990024,0.2842,-3.597,-1.7,19.57248,20.3251,18.72964,UBC1191,0.06
0.2003246241751,59.5288021316357,1.706072,423195742004110464,0.20032462418,59.52880213164,0.3176,-2.786,-1.653,16.769585,17.407372,15.9901905,UBC1191,0.49
0.2333390734203,59.5319691401279,1.705806,423195634622737664,0.23333907342,59.53196914013,0.4435,-2.992,-1.567,18.999859,19.921309,18.076674,UBC1191,0.47
0.0445763887411,59.5512538936359,1.672394,423195291025371648,0.04457638874,59.55125389364,0.267,-3.188,-1.686,18.628386,19.520603,17.745132,UBC1191,0.68
0.0883336519354,59.5404671731876,1.685974,423195084867010304,0.08833365194,59.54046717319,0.2936,-3.232,-1.28,17.565165,18.22593,16.779854,UBC1191,0.11
0.1101645956078,59.4602338610846,1.766969,423194328952581504,0.11016459561,59.46023386108,0.4434,-2.902,-1.649,18.674763,19.974266,17.62985,UBC1191,0.36
0.1194950190258,59.4527863769429,1.774994,423194328952569216,0.11949501903,59.45278637694,0.3542,-3.216,-1.441,19.855646,21.155127,18.685974,UBC1191,0.11
0.1860614128395,59.485510017339,1.747622,423194092736372224,0.18606141284,59.48551001734,0.347,-3.276,-1.799,17.398048,18.190058,16.524008,UBC1191,0.99
0.197435319339,59.488660372802,1.745434,423194088434455680,0.19743531934,59.4886603728,0.4291,-3.14,-1.583,19.053453,20.267338,18.067698,UBC1191,0.5
0.2166595727381,59.5036869582561,1.732218,423194024016891264,0.21665957274,59.50368695826,0.3344,-3.058,-1.372,19.454887,20.407148,18.461502,UBC1191,0.19
0.2549569848377,59.4035956002268,1.834157,423193229440849024,0.25495698484,59.40359560023,0.3603,-2.897,-1.876,19.39918,20.368773,18.409788,UBC1191,0.3
0.3358830759153,59.5605252780433,1.687686,423193130663680000,0.33588307592,59.56052527804,0.3431,-3.586,-1.529,16.954327,17.707077,16.106922,UBC1191,0.45
0.3269435992576,59.5371757016681,1.709623,423192993224734976,0.32694359926,59.53717570167,0.4055,-2.895,-1.48,17.29237,18.073406,16.43528,UBC1191,0.7
0.2354905139206,59.5491979719505,1.689039,423196051241435904,0.23549051392,59.54919797195,0.2962,-3.05,-1.8,17.698349,18.542284,16.797224,UBC1191,0.92
1.1322792596988,59.7169473140463,1.670273,423256794954961792,1.1322792597,59.71694731405,0.3881,-3.337,-1.568,17.82987,18.587046,16.969255,UBC1191,0.2
0.8435451963858,59.3929580190163,1.916506,423269443643948672,0.84354519639,59.39295801902,0.3217,-3.079,-1.511,16.961836,17.929266,15.973323,UBC1191,0.87
0.8681114431932,59.4210600016689,1.893756,423269542417020928,0.86811144319,59.42106000167,0.3173,-2.879,-1.486,18.57436,19.39509,17.694454,UBC1191,0.24
0.7412039165029,59.5948262928771,1.708528,423275559671481472,0.7412039165,59.59482629288,0.4002,-2.996,-1.768,16.3233,16.832981,15.592927,UBC1191,1.0
0.8152461185422,59.5668871590574,1.747128,423275280493589504,0.81524611854,59.56688715906,0.3491,-3.588,-1.48,18.661434,19.545158,17.729712,UBC1191,0.18
0.7683677294623,59.5189166326874,1.78491,423274700683864192,0.76836772946,59.51891663269,0.2865,-3.122,-1.688,16.379091,16.90205,15.694994,UBC1191,1.0
0.5529568228355,59.5767135867443,1.697975,423274558939103104,0.55295682284,59.57671358674,0.3675,-3.221,-1.746,18.212532,19.089027,17.302345,UBC1191,0.97
0.5882558022234,59.5679720629024,1.711227,423274490219597440,0.58825580222,59.5679720629,0.4105,-3.07,-2.027,19.093575,20.03942,18.181562,UBC1191,0.24
0.6108712408299,59.5244539906844,1.756221,423274322726723968,0.61087124083,59.52445399068,0.313,-3.116,-1.71,16.066656,16.573864,15.385618,UBC1191,1.0
0.5705727293384,59.5169255902166,1.757995,423274013489078272,0.57057272934,59.51692559022,0.4514,-3.315,-1.595,16.941164,17.561144,16.157642,UBC1191,1.0
0.5975319689945,59.5012724309635,1.77671,423273910409874432,0.59753196899,59.50127243096,0.4237,-2.874,-1.809,18.444304,19.331305,17.523935,UBC1191,0.65
0.604587988403,59.4815045802913,1.796718,423273803024638208,0.6045879884,59.48150458029,0.4281,-2.954,-1.814,19.128149,20.11193,18.201555,UBC1191,0.53
0.5982381707427,59.4763020343642,1.800882,423273772970934272,0.59823817074,59.47630203436,0.3175,-3.158,-1.682,15.858781,16.33493,15.196792,UBC1191,1.0
0.625340809869,59.4682053611439,1.812352,423273562506449920,0.62534080987,59.46820536114,0.4079,-2.893,-1.627,17.774569,18.492575,16.943384,UBC1191,0.94
0.6197423218627,59.4646615374534,1.815003,423273562506446464,0.61974232186,59.46466153745,0.4454,-3.162,-1.899,18.808178,19.542255,17.931904,UBC1191,0.78
0.6531942330277,59.4529598285701,1.830866,423273498093042048,0.65319423303,59.45295982857,0.3618,-3.148,-1.691,15.266634,15.627134,14.717397,UBC1191,1.0
0.7849721609898,59.4945795559816,1.810661,423273120135913472,0.78497216099,59.49457955598,0.3724,-3.22,-1.662,15.655241,16.033655,15.093917,UBC1191,1.0
0.7035339954511,59.4474999110398,1.843255,423272772232444800,0.70353399545,59.44749991104,0.3338,-3.391,-1.143,18.140423,18.9231,17.263947,UBC1191,0.06
0.7758772873943,59.4469350261254,1.854589,423272639099593984,0.77587728739,59.44693502613,0.2748,-3.104,-1.617,17.051556,17.719334,16.255312,UBC1191,1.0
0.7603316279665,59.4339615375896,1.864604,423272497354528640,0.76033162797,59.43396153759,0.2975,-2.979,-1.339,18.754988,19.610641,17.802313,UBC1191,0.29
0.7804630128867,59.409762910621,1.890752,423272462994776064,0.78046301289,59.40976291062,0.2957,-2.942,-1.774,18.83136,19.793175,17.921696,UBC1191,0.53
0.8362865172131,59.5668435138903,1.750729,423272364221637632,0.83628651721,59.56684351389,0.2697,-3.174,-1.719,16.626268,17.17962,15.907554,UBC1191,1.0
0.9229419768348,59.5275682732081,1.802695,423271986264544512,0.92294197683,59.52756827321,0.3143,-3.048,-1.64,16.767517,17.342493,16.039268,UBC1191,1.0
0.8351257876552,59.4832538745026,1.829469,423271638361124736,0.83512578766,59.4832538745,0.347,-2.791,-1.367,18.49829,19.28502,17.621626,UBC1191,0.06
0.8945408512344,59.4996451150818,1.823953,423271539582286208,0.89454085123,59.49964511508,0.3629,-3.276,-1.683,17.689152,18.344122,16.914145,UBC1191,1.0
0.9023402503853,59.4671059215553,1.855928,423271367789276672,0.90234025039,59.46710592156,0.2851,-2.865,-1.862,18.367407,19.088333,17.513084,UBC1191,0.35
0.9145927911311,59.4552456623487,1.869188,423271363483179008,0.91459279113,59.45524566235,0.3046,-3.108,-1.978,18.727495,19.675144,17.826118,UBC1191,0.41
1.0395583290625,59.4342947153527,1.910914,423270298335273600,1.03955832906,59.43429471535,0.2892,-3.039,-1.958,18.756819,19.694519,17.83344,UBC1191,0.26
0.8774688100343,59.4260243596491,1.89058,423269924680278784,0.87746881003,59.42602435965,0.3442,-3.137,-1.648,16.804817,17.356266,16.071232,UBC1191,1.0
0.9389877634446,59.4034956442552,1.922111,423269645500132480,0.93898776344,59.40349564426,0.3129,-3.022,-1.795,18.38407,19.426943,17.39951,UBC1191,0.61
0.6257990171732,59.5949495926822,1.690692,423275933328690560,0.62579901717,59.59494959268,0.4312,-2.915,-1.481,20.015196,20.872177,19.085707,UBC1191,0.12
1.0443955249023,59.5950604770344,1.762804,423277586901989888,1.0443955249,59.59506047703,0.3561,-3.457,-1.534,15.2251835,15.624361,14.634649,UBC1191,0.08
0.1840324731048,61.7084193944449,0.568201,429526729960946432,0.1840324731,61.70841939444,0.4023,-3.511,-1.626,16.591862,17.315708,15.77015,UBC1193,0.91
0.7008311114689,62.3711161212322,1.269841,429932892120274944,0.70083111147,62.37111612123,0.4347,-3.43,-1.45,18.544458,19.367474,17.71409,UBC1193,0.06
0.41653886713,61.7864741149027,0.692337,429525901021706624,0.41653886713,61.7864741149,0.4792,-3.533,-1.988,17.937616,18.570686,17.166092,UBC1193,0.05
0.6963080194281,62.3559022980791,1.255124,429932789041027328,0.69630801943,62.35590229808,0.2025,-3.592,-1.317,18.396498,19.2313,17.49215,UBC1193,0.06
0.3497865975257,61.7877151484597,0.676275,429526145840132224,0.34978659753,61.78771514846,0.395,-3.876,-1.244,19.621778,20.61778,18.742891,UBC1193,0.06
0.3592994933188,61.7879262745137,0.678825,429526145845518464,0.35929949332,61.78792627451,0.2985,-3.3,-1.269,16.315521,16.788818,15.670778,UBC1193,0.39
0.296520838179,61.8027616380234,0.676523,429526210259359744,0.29652083818,61.80276163802,0.2761,-3.308,-1.557,18.516483,19.191996,17.749914,UBC1193,0.3
0.3199572315011,61.8161421911192,0.693608,429526244615919616,0.3199572315,61.81614219112,0.2826,-3.324,-1.749,17.90458,19.015541,16.90926,UBC1193,0.39
0.7637385562221,62.3723505065263,1.283279,429933583622429824,0.76373855622,62.37235050653,0.3559,-3.484,-1.447,16.213991,16.642576,15.602485,UBC1193,0.31
0.2840661280406,61.6737042385335,0.563852,429526416414474880,0.28406612804,61.67370423853,0.3996,-3.393,-1.572,18.745674,19.502262,17.887426,UBC1193,0.28
0.4046162040202,61.7784581982293,0.68254,429525866661965952,0.40461620402,61.77845819823,0.2886,-3.315,-1.418,17.28997,17.84473,16.592278,UBC1193,0.72
0.4390609580819,61.7802213242686,0.693216,429526008406572800,0.43906095808,61.78022132427,0.2764,-3.866,-1.06,18.246578,19.093742,17.358635,UBC1193,0.12
0.1963856883767,61.8011651732658,0.653398,429528924675498752,0.19638568838,61.80116517327,0.3467,-3.559,-1.59,17.952402,18.608932,17.225422,UBC1193,0.82
0.2937102394579,61.7335356700378,0.616256,429527107918208512,0.29371023946,61.73353567004,0.3426,-3.668,-1.593,15.793117,16.207758,15.200666,UBC1193,1.0
0.1481449266771,61.8018456912577,0.644556,429527485875165440,0.14814492668,61.80184569126,0.3708,-3.794,-1.664,16.340393,16.807163,15.69759,UBC1193,0.62
0.5826616359905,62.1536904103054,1.049796,429935469100240000,0.58266163599,62.15369041031,0.2386,-3.689,-1.708,17.049227,17.667324,16.292862,UBC1193,0.69
0.5197228383981,62.164134544403,1.046547,429935709618419840,0.5197228384,62.1641345444,0.3426,-3.427,-1.146,18.552807,19.330544,17.742245,UBC1193,0.05
0.4643218979575,62.2044725447243,1.073194,429935920079950336,0.46432189796,62.20447254472,0.3606,-3.487,-1.468,17.049433,17.672318,16.204979,UBC1193,0.93
0.2200780412128,61.8129438531877,0.668865,429529027760136192,0.22007804121,61.81294385319,0.4201,-3.478,-1.822,18.78571,19.639635,17.946266,UBC1193,0.12
0.2151120621926,61.8273126584454,0.680815,429529066423261440,0.21511206219,61.82731265845,0.2608,-3.629,-1.584,15.759579,16.14727,15.193057,UBC1193,1.0
0.1813959416822,61.826605621522,0.673547,429529096474217600,0.18139594168,61.82660562152,0.2101,-3.233,-1.48,18.166794,18.788782,17.40245,UBC1193,0.06
0.5082317404898,62.2538669053719,1.126658,429936435480789888,0.50823174049,62.25386690537,0.3992,-3.718,-1.374,16.655485,17.20045,15.949258,UBC1193,0.35
0.2427518536894,61.8428274351671,0.70043,429529268272921216,0.24275185369,61.84282743517,0.1947,-3.327,-1.44,18.286129,19.08968,17.399023,UBC1193,0.28
0.3705677718047,61.7638437116422,0.661444,429525527370236928,0.3705677718,61.76384371164,0.3692,-3.638,-1.604,15.977657,16.413603,15.353379,UBC1193,1.0
0.2821644197808,61.8422799402848,0.708199,429529336992397440,0.28216441978,61.84227994028,0.4552,-3.497,-1.751,17.794132,18.464172,17.004036,UBC1193,0.41
0.4180107007399,62.2178404903783,1.077599,429936671690107520,0.41801070074,62.21784049038,0.1963,-3.62,-1.583,18.579426,19.28934,17.748396,UBC1193,0.27
0.4026918643738,62.1973293022365,1.055892,429936607279512704,0.40269186437,62.19732930224,0.3129,-3.484,-1.467,17.034443,17.560528,16.358322,UBC1193,0.94
0.258316597808,61.7544560020949,0.625576,429527103609319040,0.25831659781,61.75445600209,0.3476,-3.414,-1.233,18.705442,19.403168,17.907183,UBC1193,0.11
0.4012091512158,61.738625219886,0.648935,429525419985333504,0.40120915122,61.73862521989,0.1886,-3.315,-1.803,18.320847,19.059166,17.49303,UBC1193,0.17
0.4503868866234,61.7500052036141,0.671899,429524737096265472,0.45038688662,61.75000520361,0.4231,-3.599,-1.454,17.525064,18.15329,16.602255,UBC1193,0.88
0.5009137987127,61.7757594369844,0.706858,429525213826934528,0.50091379871,61.77575943698,0.2308,-3.702,-1.492,18.708145,19.554457,17.877121,UBC1193,0.49
0.3602221142765,61.7003514554755,0.606568,429523976876272256,0.36022211428,61.70035145548,0.155,-3.923,-1.23,19.13749,20.012436,18.264713,UBC1193,0.06
0.3891153565026,61.7246363463929,0.634249,429523908159114240,0.3891153565,61.72463634639,0.5126,-3.334,-1.297,19.030884,19.818584,18.098476,UBC1193,0.19
0.3688252887089,62.2068221079862,1.059219,429936813433102080,0.36882528871,62.20682210799,0.2835,-3.657,-1.563,18.796997,19.448925,17.854656,UBC1193,0.33
0.7812616349388,62.2646715294858,1.1909,429931384599279616,0.78126163494,62.26467152949,0.487,-3.117,-1.579,19.282116,19.858961,18.282013,UBC1193,0.05
0.7957068260022,62.2831615752405,1.210375,429931453318744064,0.795706826,62.28316157524,0.3866,-3.448,-1.528,16.14261,16.55073,15.558984,UBC1193,0.79
0.790452305511,62.3005482936736,1.22461,429931487678466816,0.79045230551,62.30054829367,0.3795,-3.854,-1.487,18.158497,18.924246,17.34563,UBC1193,0.13
0.5266572977799,61.6816432670351,0.642772,429524290419699968,0.52665729778,61.68164326704,0.2929,-3.44,-1.838,17.00016,17.533165,16.290726,UBC1193,0.52
0.8417158628375,62.2950710873319,1.231027,429931659477171456,0.84171586284,62.29507108733,0.4614,-3.683,-1.395,16.506187,17.068047,15.785302,UBC1193,0.14
0.5601399096661,61.7061363956583,0.671514,429524393493606656,0.56013990967,61.70613639566,0.3691,-3.001,-1.457,19.197144,20.008097,18.353292,UBC1193,0.05
0.5206039293272,61.715296797472,0.665815,429524427853323904,0.52060392933,61.71529679747,0.1594,-3.47,-1.271,20.132656,21.040413,19.114882,UBC1193,0.05
0.4905693612817,61.6943821598255,0.640698,429524492272340096,0.49056936128,61.69438215983,0.2138,-3.669,-1.582,18.588354,19.441515,17.74021,UBC1193,0.49
0.8229488221311,62.2997570064901,1.230984,429931861327954944,0.82294882213,62.29975700649,0.2223,-3.429,-1.668,19.021957,19.793242,18.131365,UBC1193,0.1
0.4784084879903,61.7306163298313,0.664732,429524629711340800,0.47840848799,61.73061632983,0.1577,-3.728,-1.786,18.484652,19.27831,17.616875,UBC1193,0.19
0.4763085063875,61.7297013759285,0.663396,429524698430817664,0.47630850639,61.72970137593,0.4382,-3.424,-1.066,18.301971,18.969984,17.470627,UBC1193,0.06
0.7949979072743,62.3311999543571,1.252816,429932003074512768,0.79499790727,62.33119995436,0.4122,-3.502,-1.544,17.872604,18.686867,17.003895,UBC1193,0.29
0.7898607847718,62.3441970262877,1.263336,429932037434235520,0.78986078477,62.34419702629,0.1472,-3.616,-1.649,18.649113,19.493534,17.816435,UBC1193,0.05
0.5536729200656,61.7344853970278,0.690574,429524805815754240,0.55367292007,61.73448539703,0.2118,-3.308,-1.217,16.925299,17.6961,16.058073,UBC1193,0.1
0.7754105894813,62.3496080891654,1.265192,429932101846248576,0.77541058948,62.34960808917,0.2852,-3.683,-1.562,17.555672,18.238012,16.764872,UBC1193,0.47
0.5491531750965,61.743693450471,0.696162,429524874531272960,0.5491531751,61.74369345047,0.1811,-3.531,-1.186,20.181597,21.31273,19.200865,UBC1193,0.05
0.5563353769935,61.7497136496106,0.702952,429524904589267968,0.55633537699,61.74971364961,0.342,-4.186,-1.263,19.48711,20.526827,18.4464,UBC1193,0.06
0.5717417872715,61.7545458736737,0.711356,429524938949010688,0.57174178727,61.75454587367,0.1755,-3.138,-1.459,19.178514,19.986746,18.216393,UBC1193,0.1
0.4852612497636,61.7422088480712,0.675814,429525042028484608,0.48526124976,61.74220884807,0.3578,-3.463,-1.238,19.24862,20.16533,18.350037,UBC1193,0.26
0.4921152826242,61.7480471314969,0.682405,429525046328575872,0.49211528262,61.7480471315,0.4116,-4.007,-1.663,19.65102,20.685333,18.465998,UBC1193,0.07
0.7294564253265,62.3215954396704,1.230651,429932308004614016,0.72945642533,62.32159543967,0.4118,-3.488,-1.616,19.892195,20.869371,18.972885,UBC1193,0.05
0.4791089783675,61.7483386043246,0.678833,429525046333913088,0.47910897837,61.74833860432,0.4372,-3.659,-1.706,17.192726,17.882645,16.380861,UBC1193,0.78
0.6963353412843,62.319434633554,1.222056,429932342364348160,0.69633534128,62.31943463355,0.2459,-3.351,-1.483,18.799011,19.707218,17.847069,UBC1193,0.06
0.4492506735543,61.7750112690234,0.69175,429525149413116160,0.44925067355,61.77501126902,0.2169,-3.761,-1.867,16.68502,17.13685,16.003008,UBC1193,0.2
0.6661459711319,62.327233578901,1.22323,429932548522802048,0.66614597113,62.3272335789,0.3354,-3.798,-1.632,17.410118,18.130802,16.603462,UBC1193,0.05
0.0920444467332,61.8290055425986,0.659807,429529783668987136,0.09204444673,61.8290055426,0.1636,-3.628,-1.429,18.91742,19.678167,18.10671,UBC1193,0.15
1.5863330805644,61.7475357794433,1.084718,429842117996297088,1.58633308056,61.74753577944,0.2235,-3.722,-1.529,18.045578,18.925037,17.084368,UBC1193,0.31
0.3699946502784,62.2383376495433,1.089051,429936946568040064,0.36999465028,62.23833764954,0.3954,-3.507,-1.705,18.0221,18.649164,17.288034,UBC1193,0.16
1.5975243382672,61.7716164360682,1.101125,429842530313151872,1.59752433827,61.77161643607,0.2286,-3.375,-1.392,17.135044,17.754557,16.36872,UBC1193,0.2
1.3253834809666,61.715140887828,0.961408,429843419363143168,1.32538348097,61.71514088783,0.2774,-3.428,-1.6,18.590393,19.498638,17.668446,UBC1193,0.4
1.4185328866069,61.7588845345677,1.021828,429843831680521472,1.41853288661,61.75888453457,0.2422,-3.499,-1.347,18.195591,19.000614,17.348412,UBC1193,0.5
1.3665319745143,61.746502093303,0.994386,429843904691585024,1.36653197451,61.7465020933,0.3524,-3.54,-1.582,19.843254,20.586554,18.925526,UBC1193,0.09
1.2534000421715,61.7708200084835,0.963057,429844420098593664,1.25340004217,61.77082000848,0.3184,-3.623,-1.507,15.545172,15.907429,14.8584795,UBC1193,1.0
1.2153311743014,61.7445400184464,0.933313,429844450155388160,1.2153311743,61.74454001845,0.4318,-3.711,-1.291,19.0213,19.758522,18.204294,UBC1193,0.25
1.1835776003884,61.7852579234001,0.944749,429844660605753216,1.18357760039,61.7852579234,0.2753,-3.231,-1.333,19.702776,20.715351,18.763672,UBC1193,0.11
1.3108464296694,61.786846466164,0.99451,429844862472755456,1.31084642967,61.78684646616,0.4934,-3.741,-1.507,17.880207,19.014381,16.833015,UBC1193,0.08
1.4562219476014,61.8069521739192,1.062703,429845446588386304,1.4562219476,61.80695217392,0.2957,-3.28,-1.666,19.277199,20.153774,18.380009,UBC1193,0.06
1.2175777729305,61.8567031829669,1.001535,429846687830828672,1.21757777293,61.85670318297,0.1939,-3.958,-1.741,19.593542,20.65458,18.551416,UBC1193,0.08
1.3086929537001,61.8714299010459,1.044186,429846958417201664,1.3086929537,61.87142990105,0.4949,-3.456,-1.398,18.552898,19.347116,17.671455,UBC1193,0.31
1.2550202313529,61.9067442390213,1.047336,429847340665286656,1.25502023135,61.90674423902,0.4879,-3.531,-1.718,19.89948,20.812727,18.952488,UBC1193,0.05
1.2519827207708,61.9182034517983,1.053814,429847370734325376,1.25198272077,61.9182034518,0.3507,-3.67,-1.563,19.31722,20.049843,18.463964,UBC1193,0.24
1.2242631757086,61.9264576728282,1.04962,429847370734371072,1.22426317571,61.92645767283,0.3035,-3.581,-1.502,14.476432,14.883068,13.884053,UBC1193,1.0
1.8086224111912,61.8917795423605,1.24843,429856068042035584,1.80862241119,61.89177954236,0.3366,-3.567,-1.583,18.31264,18.967052,17.420885,UBC1193,0.33
359.9793568774127,61.8583745389538,0.671474,2011981729088460672,359.97935687741,61.85837453895,0.3972,-3.771,-1.618,13.262385,13.502954,12.860802,UBC1193,0.16
359.9423120858324,61.5702223860241,0.393224,2011959704496428928,359.94231208583,61.57022238602,0.331,-3.407,-1.536,17.039948,17.58127,16.340506,UBC1193,0.05
359.8362745802077,61.6508545089679,0.4536,2011963862024682368,359.83627458021,61.65085450897,0.3414,-3.588,-1.579,15.619513,15.929798,15.137574,UBC1193,0.84
359.9946957647155,61.7095127922876,0.531759,2011965167689571328,359.99469576472,61.70951279229,0.291,-3.701,-1.753,19.405066,20.287657,18.522194,UBC1193,0.08
359.8767319056257,61.7058577448748,0.511618,2011965339493386240,359.87673190563,61.70585774487,0.3307,-3.728,-1.647,17.64368,18.198154,16.935541,UBC1193,0.06
359.8321185234705,61.7265534926836,0.527049,2011976987444663680,359.83211852347,61.72655349268,0.5178,-3.596,-1.531,17.521181,18.129316,16.769619,UBC1193,0.07
359.82837723186,61.7471302053069,0.546886,2011977056164120192,359.82837723186,61.74713020531,0.2447,-3.424,-1.509,18.72194,19.545319,17.863375,UBC1193,0.1
359.8613206442442,61.7787986613341,0.581012,2011978258755244800,359.86132064424,61.77879866133,0.2063,-3.751,-1.352,18.064894,18.818655,17.253603,UBC1193,0.12
359.6356343464179,61.7778995643617,0.568002,2011979770583387264,359.63563434642,61.77789956436,0.227,-3.568,-1.445,16.500729,16.848173,15.774023,UBC1193,0.06
0.8072379211479,61.7935006018983,0.815546,429889568796763392,0.80723792115,61.7935006019,0.3306,-3.488,-1.483,16.508623,17.52402,15.510232,UBC1193,0.49
359.9307935559687,61.9408227371731,0.746312,2012733756373276800,359.93079355597,61.94082273717,0.42,-3.736,-1.641,18.456558,19.310522,17.635311,UBC1193,0.12
0.37204091794,61.7101975659644,0.617819,429523873797072256,0.37204091794,61.71019756596,0.1537,-3.365,-1.644,19.084364,20.065863,18.22098,UBC1193,0.24
1.6628065366711,61.784440780772,1.134298,429841877467486208,1.66280653667,61.78444078077,0.3934,-3.662,-1.631,19.31653,20.103634,18.281101,UBC1193,0.09
1.6351053961412,61.7662755800995,1.113984,429841804455984384,1.63510539614,61.7662755801,0.2399,-3.468,-1.377,17.75985,18.432463,16.964054,UBC1193,0.24
1.540067752716,61.664188471823,1.027185,429839987692407680,1.54006775272,61.66418847182,0.2862,-3.355,-1.525,17.014904,17.760891,16.167526,UBC1193,0.13
1.1829210082044,61.7528556959119,0.925441,429838643359625472,1.1829210082,61.75285569591,0.269,-3.682,-1.083,18.35094,19.141592,17.513979,UBC1193,0.07
0.0713336638206,61.8697981063128,0.695006,429530161631342080,0.07133366382,61.86979810631,0.1997,-3.668,-1.251,19.148767,20.221619,18.149387,UBC1193,0.06
0.0905270466933,61.8706536618721,0.698742,429530333430037888,0.09052704669,61.87065366187,0.2139,-3.28,-1.429,18.445751,19.215633,17.539135,UBC1193,0.12
0.5623419338495,62.256018837601,1.138516,429937668123653504,0.56234193385,62.2560188376,0.3317,-3.624,-1.468,18.149788,18.866108,17.345339,UBC1193,0.62
0.5462639641965,62.2778342629309,1.155598,429937844230047872,0.5462639642,62.27783426293,0.2737,-3.709,-1.59,16.848206,17.383833,16.169926,UBC1193,0.68
0.5083169644086,62.2665327260173,1.138385,429937908641842560,0.50831696441,62.26653272602,0.2314,-3.327,-1.68,18.651081,19.441818,17.832062,UBC1193,0.1
0.465044123257,62.2687491850668,1.132982,429937981668995200,0.46504412326,62.26874918507,0.3374,-3.557,-1.566,16.853426,17.38407,16.164959,UBC1193,0.96
0.5810290052148,62.3134874340135,1.194731,429938320958808832,0.58102900521,62.31348743401,0.1659,-3.611,-1.428,18.374043,19.04508,17.58978,UBC1193,0.13
0.4300422279777,62.293496718454,1.150413,429938767634242560,0.43004222798,62.29349671845,0.3728,-3.478,-1.512,18.04945,18.701172,17.235924,UBC1193,0.37
0.4432818475593,62.3055494097252,1.163845,429938875022148096,0.44328184756,62.30554940973,0.3868,-3.597,-1.491,13.00794,13.200846,12.670892,UBC1193,0.51
0.3633011059644,62.3561781606515,1.199801,429939562217216384,0.36330110596,62.35617816065,0.3682,-3.501,-1.622,16.681751,17.15087,16.040419,UBC1193,0.15
0.5432152393695,62.3765833760077,1.246654,429944471352119936,0.54321523937,62.37658337601,0.3629,-3.619,-1.518,16.354107,16.794598,15.721725,UBC1193,0.69
0.542058755198,62.3931610712645,1.261948,429944853616546816,0.5420587552,62.39316107126,0.3988,-3.518,-1.571,15.777732,16.130669,15.250511,UBC1193,0.19
1.5775257856762,62.2309104988617,1.38138,429971929090053632,1.57752578568,62.23091049886,0.3989,-3.61,-1.389,16.663671,17.207785,15.958281,UBC1193,0.06
0.0853701309961,61.8386838553913,0.667803,429529818028732160,0.085370131,61.83868385539,0.3458,-3.67,-1.849,18.727268,19.562653,17.892778,UBC1193,0.08
1.3297744190215,62.2965796023949,1.356666,429976155337782912,1.32977441902,62.29657960239,0.2112,-3.459,-1.653,17.626507,18.434605,16.753857,UBC1193,0.11
1.269936129111,61.5591400885677,0.866932,429835585342229632,1.26993612911,61.55914008857,0.4701,-3.817,-1.314,19.058954,19.835997,18.191006,UBC1193,0.07
1.1845498815047,61.5902535230402,0.842897,429835864523809152,1.1845498815,61.59025352304,0.3251,-3.438,-1.323,15.997671,16.442818,15.3721,UBC1193,0.55
1.1749376000657,61.6100858987176,0.847758,429835898883537152,1.17493760007,61.61008589872,0.413,-3.619,-1.691,16.982801,17.600533,16.204615,UBC1193,0.72
1.2697511870774,61.6278672491007,0.895964,429836169458006528,1.26975118708,61.6278672491,0.2209,-3.575,-1.414,19.288187,20.474543,18.306452,UBC1193,0.26
